id	measurementType	measurementValue	measurementUnit	measurementDeterminedDate	measurementMethod	measurementRemarks
8e14a0bb-9ff1-48fd-9a8d-938336b25ee5	Rodent disturbance	3	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
c8cf552d-e532-4a3b-aae9-7f40ca6e0ec6	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
7a87430d-b92e-4f2b-a912-39c4887e2fa5	Rodent disturbance	1	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
74c37215-59b7-4f8d-90a8-7753c3381a7e	Rodent disturbance	15	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
f1a1b557-bc79-441e-8323-1e7640a8ecd4	Rodent disturbance	16	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
350696b9-a0d3-4803-9cdf-1d0b51c658fb	Rodent disturbance	16	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
908ca96b-34ed-4b52-86d1-42ade5fe8939	Rodent disturbance	14	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
9438484f-c459-4d66-8dd3-8c678179b2d8	Rodent disturbance	1	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
65444535-7b83-4876-bffb-af261c637d1f	Rodent disturbance	9	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
e342c88d-f6eb-4abf-b658-93de8678a6cb	Rodent disturbance	12	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
6cd2332f-4a5d-4405-ad1d-0e86271dab5f	Rodent disturbance	8	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
c353bccf-56c9-464f-896c-8f4405c31730	Rodent disturbance	14	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
795276b9-3cfb-42a1-9064-56051a147cc4	Rodent disturbance	15	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
c36ed724-3ff6-4f17-b775-47ee8064e1ec	Rodent disturbance	10	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
fa46f6b2-7699-4f59-8844-24267ca67d14	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
fa5cc512-5348-4f12-a023-03e019109b4e	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
2e7a3ff8-300a-495d-9c51-69a85e6e3e4d	Rodent disturbance	14	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
53e42d96-a82f-477f-9e33-725b5dea77ac	Rodent disturbance	5	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
39102e37-2108-4946-b380-6cf50f02e878	Rodent disturbance	5	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
f8eeb66b-26e0-4daf-90a5-e64d01817477	Rodent disturbance	15	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
ac1acb3b-e21c-4f63-a389-5f0f77534797	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
09b59ba5-2e67-4861-bc33-38d502cdf26a	Rodent disturbance	16	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
c94c6c7f-f579-4d7c-88e9-dfbfa49729d9	Rodent disturbance	5	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
5a1617b1-ef78-4085-8425-f2eb68edd3d8	Rodent disturbance	3	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
f70152bf-5ff5-4f88-ba44-df91ec393ad0	Rodent disturbance	14	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
1f073cf6-686e-405a-9fb4-4b1612a59021	Rodent disturbance	13	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
b816cc17-04c2-4fe8-a050-1251e10b5ea9	Rodent disturbance	10	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
e1291129-1b4e-4ef2-8285-99e3f4098c8f	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
add45529-8c07-482d-a51b-20969f6f144c	Rodent disturbance	16	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
b1f146af-6e30-435e-b165-60a59b37f44e	Rodent disturbance	8	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
216898cb-903d-4425-94c5-e2d957f744a3	Rodent disturbance	12	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
34868e49-1f1d-4d0a-94ac-c8d633e7aa67	Rodent disturbance	16	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
fbbc42f4-e462-42b2-be84-fc0829bd70d3	Rodent disturbance	13	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
a9289aa4-64ae-4eb1-b067-8da521ace5f4	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
1bf80f89-e5c4-4ca4-ad7b-2ec2ee0e50a9	Rodent disturbance	1	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
55defcf7-6eb0-4c66-84f3-ff9281cee3c3	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
41df77ed-f2a1-49a2-9871-155f2a8f7b28	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
5a3b1234-2f7a-4037-9e1a-70425dbfd8d2	Rodent disturbance	15	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
d35d17da-c838-4b29-b8b6-a5fa64aaf8b4	Rodent disturbance	13	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
f6494822-29f9-47a9-b56b-16f6d4bc7422	Rodent disturbance	1	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
d94498e3-db26-49ea-8fed-2dad2baddb41	Rodent disturbance	9	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
dc879def-5166-4eba-8115-7eb6d4219989	Rodent disturbance	5	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
46d98ce0-2ef3-4090-8aad-a9ac8d48397a	Rodent disturbance	2	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
84ac4118-4441-4cf5-b1a7-d34ee745bd2e	Rodent disturbance	16	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
5da14bb9-3237-41fc-9734-e471bae63316	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
f20e5b38-aec2-45c5-b4cb-b1e3f1405e3b	Rodent disturbance	11	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
017a8b68-56ac-4629-9d36-a19ea9dc3fd5	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
e3deb3ef-37bb-4ab6-ad32-7d9353fa677f	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
8921eb6a-e1ff-4b3d-a85c-6f9d97462073	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
a703ff85-10a9-446e-8267-605d6e705d7f	Rodent disturbance	4	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
06bf8c6a-529d-43e1-906a-fad49b204056	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
1fb82cd7-cd00-472c-9f25-4b8f83b0b445	Rodent disturbance	1	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
d2c2ddca-0862-4a39-adc8-c3e4f830befa	Rodent disturbance	14	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
20c51e1d-b707-43e5-aff2-db5f87296cb4	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
719b5827-acd4-421d-819e-19c941848966	Rodent disturbance	0	frequency	2010		Number of subplot (total 16 subplots) that showed signes of rodents (feces, tunnels, nest etc.).
